problem,n,model,seed,MAE,RRMSE,IS,Coverage
griewank_6d,80,Standard LVGP,10,0.11274568250814163,1.502868191367662,1.0072682361034957,0.85498046875
griewank_6d,80,Standard LVGP,11,0.07165091079170774,1.0661312637479607,1.3176094241133058,0.76806640625
griewank_6d,80,Standard LVGP,12,0.09756495084200287,1.3401170383792513,1.138202219774388,0.7568359375
griewank_6d,80,Standard LVGP,13,0.11464743475309551,1.59720183355579,1.154394459359547,0.814208984375
griewank_6d,80,Standard LVGP,14,0.09014759015947771,1.273139894777268,0.8185374236060052,0.866943359375
griewank_6d,80,Standard LVGP,15,0.09838400150761592,1.4028624751050063,1.1126254935420103,0.799560546875
griewank_6d,80,Standard LVGP,16,0.09415276302643118,1.1704923552871194,0.8402223992116172,0.870361328125
griewank_6d,80,Standard LVGP,17,0.09760586602561967,1.2530228441057731,0.7828218160458242,0.8984375
griewank_6d,80,Standard LVGP,18,0.08737093924383246,1.207459497253927,0.7852410628738093,0.9013671875
griewank_6d,80,Standard LVGP,19,0.09406569801471806,1.3076176646983884,1.0053693794319416,0.81884765625
griewank_6d,80,Standard LVGP,20,0.10582388639349621,1.3506097567538988,0.9393392382135568,0.88134765625
griewank_6d,80,Standard LVGP,21,0.10531386146801536,1.4045432469721706,1.1988381640823795,0.8330078125
griewank_6d,80,Standard LVGP,22,0.10391655891454504,1.454021057694373,1.2322061568272948,0.741455078125
griewank_6d,80,Standard LVGP,23,0.10914574841380079,1.40578220310692,1.5292108072551938,0.766357421875
griewank_6d,80,Standard LVGP,24,0.0882776574858231,1.1911305553132696,0.9570905370920415,0.845458984375
griewank_6d,80,Standard LVGP,25,0.11907295451124963,1.6412491322392029,1.6240300061923962,0.794921875
griewank_6d,80,Standard LVGP,26,0.10083000757008498,1.439469575478471,1.1426307681768293,0.764892578125
griewank_6d,80,Standard LVGP,27,0.09262040819125009,1.2564487971363005,1.043543146072367,0.79443359375
griewank_6d,80,Standard LVGP,28,0.09496341490736224,1.248657041943377,0.851996959024529,0.86865234375
griewank_6d,80,Standard LVGP,29,0.10487965541713586,1.4722159355610358,1.3995160133996032,0.776611328125
griewank_6d,80,Standard LVGP,30,0.09412981216409969,1.184509473000167,0.8279284526292374,0.872802734375
griewank_6d,80,H-LVGP,1,0.07844905593100174,1.0681269944948402,0.9080987387748782,0.833740234375
griewank_6d,80,H-LVGP,2,0.07255638346970478,0.9686546374450755,0.9114688762915641,0.818359375
griewank_6d,80,H-LVGP,3,0.0759151616914335,1.0072174568827865,0.9303915620980163,0.80859375
griewank_6d,80,H-LVGP,4,0.07026213490627026,0.9825769718074983,1.0162521285491946,0.788818359375
griewank_6d,80,H-LVGP,5,0.08772308555875363,1.2538661476298736,0.853428343914945,0.89501953125
griewank_6d,80,H-LVGP,6,0.06874807693935858,0.9693024347874566,1.0138189688878732,0.798095703125
griewank_6d,80,H-LVGP,7,0.07367994177559804,1.0107075631660436,0.9745838590346286,0.793212890625
griewank_6d,80,H-LVGP,8,0.08789448505511974,1.2377741213762508,0.8548056107457862,0.889404296875
griewank_6d,80,H-LVGP,9,0.07092315819653756,0.9634638442787732,0.9159717100954834,0.814208984375
griewank_6d,80,H-LVGP,10,0.07209369207103726,0.952964183631836,0.9266946358997851,0.8193359375
griewank_6d,80,H-LVGP,11,0.09567884816734556,1.2934253665687985,0.8342802926123525,0.8701171875
griewank_6d,80,H-LVGP,12,0.06939217976416272,0.970484978525939,1.0194214033525415,0.795654296875
griewank_6d,80,H-LVGP,13,0.07139139936016213,0.9410888083596523,0.9231672619911326,0.80419921875
griewank_6d,80,H-LVGP,14,0.11001126196627414,1.6818427144571664,0.893616117564026,0.95751953125
griewank_6d,80,H-LVGP,15,0.07267869274359205,0.954164067335459,0.9313219259553126,0.805908203125
griewank_6d,80,H-LVGP,16,0.07286999757364582,0.9656808891105473,0.9587710783903757,0.809326171875
griewank_6d,80,H-LVGP,17,0.07012396129169506,0.9447249005076992,0.875098274063942,0.842529296875
griewank_6d,80,H-LVGP,18,0.08037065183236818,1.0728138339621802,0.810193841954657,0.865234375
griewank_6d,80,H-LVGP,19,0.07260637282249004,0.9921608851224504,0.9235846271683756,0.813232421875
griewank_6d,80,H-LVGP,20,0.07389868232154964,0.9645684361909228,0.9372788793959017,0.814697265625
griewank_6d,80,H-LVGP,21,0.06968332354663644,0.995158529523789,1.0515034400294816,0.786865234375
griewank_6d,80,H-LVGP,22,0.08936254025738494,1.2633401154034307,0.8279787356617034,0.89599609375
griewank_6d,80,H-LVGP,23,0.07446173653483407,0.9798642349942683,0.9724441789274828,0.779541015625
griewank_6d,80,H-LVGP,24,0.07116017949791406,0.9900286292035596,1.039552429064633,0.778564453125
griewank_6d,80,H-LVGP,25,0.13291973823033446,2.228925824486355,0.9429315196062973,0.924072265625
griewank_6d,80,H-LVGP,26,0.09772638581211132,1.3689835944640862,1.116872717235423,0.8583984375
griewank_6d,80,H-LVGP,27,0.0972463128588933,1.3472708794921036,1.1375452462655364,0.857666015625
griewank_6d,80,H-LVGP,28,0.09905739784574936,1.4042520155657536,1.1400388530901262,0.85693359375
griewank_6d,80,H-LVGP,29,0.07121544779803335,1.0006105479632916,1.0194236242065278,0.7880859375
griewank_6d,80,H-LVGP,30,0.09612387149734278,1.2289075803024774,0.8388120240482915,0.905029296875
griewank_6d,120,Separate GPs,1,0.0628395224177486,0.8884006635690225,0.7160390293072552,0.87890625
griewank_6d,120,Separate GPs,2,0.0677004994776956,0.9714275434639874,0.7806932457008973,0.8544921875
griewank_6d,120,Separate GPs,3,0.06553419490697505,0.9050436616414042,0.7464304744572168,0.86669921875
griewank_6d,120,Separate GPs,4,0.06811156595501007,0.926516369717204,0.7647242742965519,0.85595703125
griewank_6d,120,Separate GPs,5,0.06258175634693935,0.8826108570168737,0.6645504793542572,0.891845703125
griewank_6d,120,Separate GPs,6,0.06725779845454447,0.9549254524012818,0.7060485017163328,0.871826171875
griewank_6d,120,Separate GPs,7,0.06424362789284435,0.9407554029522218,0.6915009081363178,0.889892578125
griewank_6d,120,Separate GPs,8,0.06597526006334854,0.9197373579369131,0.7385947504151071,0.87646484375
griewank_6d,120,Separate GPs,9,0.06527082946233881,0.9168620078867618,0.7282480096896702,0.8779296875
griewank_6d,120,Separate GPs,10,0.060061918568472365,0.8663153741116484,0.6487394766483918,0.891357421875
griewank_6d,120,Separate GPs,11,0.060752969197905626,0.8832625513271622,0.6834917198333623,0.86669921875
griewank_6d,120,Separate GPs,12,0.06486937387658048,0.9346375294909931,0.7175245998094675,0.853515625
griewank_6d,120,Separate GPs,13,0.060281281979165824,0.8620565576308901,0.5971380354404232,0.887451171875
griewank_6d,120,Separate GPs,14,0.06419474746800122,0.9027590170261863,0.7441226001123129,0.864990234375
griewank_6d,120,Separate GPs,15,0.06179423863172433,0.8857976405209107,0.6702848945158204,0.889404296875
griewank_6d,120,Separate GPs,16,0.06593632803357433,0.9528990984002877,0.7363660205741364,0.863525390625
griewank_6d,120,Separate GPs,17,0.057748257000185974,0.8408670826325825,0.5687686298357526,0.916259765625
griewank_6d,120,Separate GPs,18,0.06964471475146844,0.9713090144211977,0.8119421864862406,0.8515625
griewank_6d,120,Separate GPs,19,0.0628863791706386,0.9083578174464803,0.6372649525330558,0.88720703125
griewank_6d,120,Separate GPs,20,0.06135175605274898,0.9067853405336881,0.6536095303503959,0.88720703125
griewank_6d,120,Separate GPs,21,0.05871884178205604,0.8555162187405833,0.592719532405082,0.89892578125
griewank_6d,120,Separate GPs,22,0.06307480133670053,0.8882647203050564,0.7280103700102406,0.870849609375
griewank_6d,120,Separate GPs,23,0.06719865719390013,0.9412148633416336,0.7533390075080624,0.859619140625
griewank_6d,120,Separate GPs,24,0.0659738874994875,0.921085331864584,0.7720202140483136,0.867431640625
griewank_6d,120,Separate GPs,25,0.06401954244481822,0.9071075937128689,0.6691111857685254,0.892822265625
griewank_6d,120,Separate GPs,26,0.05914234110306281,0.8522077694698281,0.5947837893873171,0.90771484375
griewank_6d,120,Separate GPs,27,0.0660140010445177,0.9176981014775583,0.6960395836365576,0.880859375
griewank_6d,120,Separate GPs,28,0.0594898568499207,0.8577281115952216,0.5997615217759742,0.899658203125
griewank_6d,120,Separate GPs,29,0.06264327498570939,0.8747898829225538,0.6701148516953895,0.88720703125
griewank_6d,120,Separate GPs,30,0.0598835149875756,0.8610371830013192,0.6315706972333694,0.908203125
griewank_6d,120,Categorical GP,1,0.049403947537960784,0.7336223124190143,0.5382017610670542,0.924560546875
griewank_6d,120,Categorical GP,2,0.05026107834412107,0.7313038905635576,0.5358537362111635,0.915283203125
griewank_6d,120,Categorical GP,3,0.04982489015779215,0.7370746729598852,0.5292141059601909,0.9248046875
griewank_6d,120,Categorical GP,4,0.05178864726268398,0.7388955517702732,0.5396599493616111,0.923828125
griewank_6d,120,Categorical GP,5,0.05083661651489789,0.7737429467608508,0.531634273106812,0.9228515625
griewank_6d,120,Categorical GP,6,0.05083171158881876,0.7439766427122467,0.5319500476484739,0.9169921875
griewank_6d,120,Categorical GP,7,0.04962439166068451,0.7480341567796137,0.5237557990571884,0.929931640625
griewank_6d,120,Categorical GP,8,0.05270912407674683,0.7934909614278776,0.5598572920010347,0.911865234375
griewank_6d,120,Categorical GP,9,0.04884104512850622,0.7543371994256869,0.5299723742613487,0.9267578125
griewank_6d,120,Categorical GP,10,0.04833390746424093,0.7211446818256236,0.531496894091022,0.927490234375
griewank_6d,120,Categorical GP,11,0.04894164425340992,0.7116450935040346,0.5271867841998837,0.922607421875
griewank_6d,120,Categorical GP,12,0.05119842690980231,0.7396014849521888,0.5838208377246501,0.89990234375
griewank_6d,120,Categorical GP,13,0.0509673978969558,0.7644113411168819,0.5322857351921726,0.92333984375
griewank_6d,120,Categorical GP,14,0.051754610235605285,0.7350764884080523,0.5619993369802823,0.91015625
griewank_6d,120,Categorical GP,15,0.04974163328262516,0.7470045265541568,0.5136512050118669,0.931884765625
griewank_6d,120,Categorical GP,16,0.05064811905292811,0.734138373664441,0.5574009376356805,0.9091796875
griewank_6d,120,Categorical GP,17,0.04884864881045277,0.7387881775307154,0.5248591718905319,0.93115234375
griewank_6d,120,Categorical GP,18,0.051844691075686275,0.7573109586523765,0.5552108917479623,0.914794921875
griewank_6d,120,Categorical GP,19,0.04952014215309385,0.7321515526960335,0.5421525551074959,0.925048828125
griewank_6d,120,Categorical GP,20,0.0508821159305475,0.7804535765264435,0.5400610359793714,0.916259765625
griewank_6d,120,Categorical GP,21,0.04871077797154891,0.7510531206598043,0.5207275439950007,0.935791015625
griewank_6d,120,Categorical GP,22,0.049545857451081914,0.7555309948257674,0.5322134532836638,0.93408203125
griewank_6d,120,Categorical GP,23,0.05278218829099669,0.7925379980333632,0.5598704054354074,0.91845703125
griewank_6d,120,Categorical GP,24,0.04877578828217792,0.7144241693495113,0.5382508738213744,0.92431640625
griewank_6d,120,Categorical GP,25,0.05070878930672697,0.754783065903955,0.5250789951607043,0.928955078125
griewank_6d,120,Categorical GP,26,0.05087798443547094,0.7566788757691949,0.5417422355977326,0.92529296875
griewank_6d,120,Categorical GP,27,0.051130065291683326,0.7630308857533301,0.5473094053893037,0.91748046875
griewank_6d,120,Categorical GP,28,0.05181060598832055,0.7614769711588567,0.5558842927699151,0.912109375
griewank_6d,120,Categorical GP,29,0.051138062135104134,0.7463450764512255,0.536474387956094,0.921142578125
griewank_6d,120,Categorical GP,30,0.04995761347376796,0.7680198992946314,0.5371485421768611,0.927001953125
griewank_6d,120,Standard LVGP,1,0.08245110811822148,1.1420187027695112,0.6956934623435782,0.83447265625
griewank_6d,120,Standard LVGP,2,0.10932159999928959,1.4837826852142797,1.4287908573008896,0.771240234375
griewank_6d,120,Standard LVGP,3,0.07801941467681334,1.075128357605579,0.6561694282019285,0.859375
griewank_6d,120,Standard LVGP,4,0.10615805471294812,1.4327878157512672,1.3679527174791442,0.791015625
griewank_6d,120,Standard LVGP,5,0.11020941829400649,1.4839702520185505,1.4673435923873126,0.7421875
griewank_6d,120,Standard LVGP,6,0.10869593517412782,1.4548067928783117,1.409208962916776,0.767578125
griewank_6d,120,Standard LVGP,7,0.11131500146934635,1.5140348909874244,1.392580850983265,0.76611328125
griewank_6d,120,Standard LVGP,8,0.09442959735741106,1.3807236448825297,0.968780137132935,0.85986328125
griewank_6d,120,Standard LVGP,9,0.10917944309676622,1.490143414259658,1.3627667140382833,0.73974609375
griewank_6d,120,Standard LVGP,10,0.11186268668847801,1.538077342596067,1.2291767534162037,0.811767578125
griewank_6d,120,Standard LVGP,11,0.07904051062801695,1.1213461391128487,0.6676708460629994,0.864990234375
griewank_6d,120,Standard LVGP,12,0.07111696560741088,0.9476412513769306,1.3027372750386286,0.65087890625
griewank_6d,120,Standard LVGP,13,0.1125640274375712,1.5327568119215111,1.5355224839139519,0.7451171875
griewank_6d,120,Standard LVGP,14,0.07858042748049314,1.0648908758758349,0.6695559149661051,0.86279296875
griewank_6d,120,Standard LVGP,15,0.07041614410596822,1.0498911110190765,1.32293236116257,0.768310546875
griewank_6d,120,Standard LVGP,16,0.10806529835009455,1.5187851846185705,1.2254096811260178,0.764404296875
griewank_6d,120,Standard LVGP,17,0.11202622506257602,1.556470468305728,1.4968897710281697,0.7294921875
griewank_6d,120,Standard LVGP,18,0.10479974551589276,1.3843410952021704,1.3248003211762402,0.78564453125
griewank_6d,120,Standard LVGP,19,0.10741013520560252,1.4869202933166559,1.434971579453978,0.740966796875
griewank_6d,120,Standard LVGP,20,0.11068904440263885,1.533062434391725,1.5045250890752038,0.720458984375
griewank_6d,120,Standard LVGP,21,0.1051139255535259,1.4179837567200333,1.3283146714861953,0.7958984375
griewank_6d,120,Standard LVGP,22,0.10466237400800436,1.4183844770853025,1.2463969356985174,0.779052734375
griewank_6d,120,Standard LVGP,23,0.07203849990123544,1.0643430873357924,1.3235572645514577,0.757568359375
griewank_6d,120,Standard LVGP,24,0.10684519366116305,1.4302162687548399,1.36992196597628,0.74609375
griewank_6d,120,Standard LVGP,25,0.11162017507194442,1.4947261586973444,1.441272084858141,0.76123046875
griewank_6d,120,Standard LVGP,26,0.1114179261253131,1.486423882276147,1.472567609972826,0.767333984375
griewank_6d,120,Standard LVGP,27,0.11130358551799371,1.4786798630137579,1.499637110445344,0.739990234375
griewank_6d,120,Standard LVGP,28,0.10825075648541685,1.4508204462363996,1.4274284500358319,0.765625
griewank_6d,120,Standard LVGP,29,0.11652498762876293,1.5958289160601318,1.5370038810848057,0.71240234375
griewank_6d,120,Standard LVGP,30,0.10613702850315286,1.4309568417497887,1.3673332375079377,0.778564453125
griewank_6d,120,H-LVGP,1,0.1012467013376405,1.3472149367413144,1.0816260420466883,0.861328125
griewank_6d,120,H-LVGP,2,0.13416026322022104,1.7880017591287225,1.0517292714102142,0.87109375
griewank_6d,120,H-LVGP,3,0.09798898706560426,1.2997680401048475,1.0873080217623605,0.837890625
griewank_6d,120,H-LVGP,4,0.10233940981446055,1.3904346181973053,1.0883957846990162,0.83935546875
griewank_6d,120,H-LVGP,5,0.10162244969116752,1.3421689218450559,1.178694595666441,0.827880859375
griewank_6d,120,H-LVGP,6,0.10210537549832424,1.3911252583494293,1.097133334004702,0.83349609375
griewank_6d,120,H-LVGP,7,0.10243235146045282,1.3818736712422126,1.1137407811580118,0.83984375
griewank_6d,120,H-LVGP,8,0.10475568934975114,1.4252713220867141,1.1764428568746381,0.821044921875
griewank_6d,120,H-LVGP,9,0.07164170823862213,0.9893754387969609,0.5973565634732628,0.931396484375
griewank_6d,120,H-LVGP,10,0.1033103115229927,1.416686985290767,1.0631307727269954,0.8671875
griewank_6d,120,H-LVGP,11,0.09917126094161365,1.3374386365084296,1.0416706377953078,0.851806640625
griewank_6d,120,H-LVGP,12,0.22461128794359375,3.309868612204932,1.6413816961958294,0.861328125
griewank_6d,120,H-LVGP,13,0.10370563126145724,1.3879244629254932,1.154567577160573,0.8349609375
griewank_6d,120,H-LVGP,14,0.100693879020081,1.3493818776337316,1.084058640151947,0.854736328125
griewank_6d,120,H-LVGP,15,0.10655210137671864,1.5027891028893394,1.1000569828057962,0.832763671875
griewank_6d,120,H-LVGP,16,0.10398698148811583,1.4178497402556571,1.0574277522192599,0.862548828125
griewank_6d,120,H-LVGP,17,0.1064207488591723,1.457563969739168,1.1892530473152272,0.833984375
griewank_6d,120,H-LVGP,18,0.10161569051210574,1.3402700661084732,1.1171989927596016,0.845458984375
griewank_6d,120,H-LVGP,19,0.09850792734896467,1.3413504169983494,1.1032921076974247,0.838134765625
griewank_6d,120,H-LVGP,20,0.10100582770690382,1.3724280465325254,1.1412493163882893,0.83056640625
griewank_6d,120,H-LVGP,21,0.10044205161521998,1.3578072944323092,1.0695200808766174,0.84814453125
griewank_6d,120,H-LVGP,22,0.07683071408894838,1.0651807219207383,0.5985969321411371,0.934814453125
griewank_6d,120,H-LVGP,23,0.10194677702631005,1.4274732298024329,1.0899729217889975,0.85302734375
griewank_6d,120,H-LVGP,24,0.18154413732140834,2.9639947969567837,1.2930803590970357,0.91943359375
griewank_6d,120,H-LVGP,25,0.10074601649383885,1.3396708070648635,1.1188461091159856,0.84130859375
griewank_6d,120,H-LVGP,26,0.10081307750875756,1.327221254870468,1.1388130655877235,0.833740234375
griewank_6d,120,H-LVGP,27,0.09918265267697773,1.4256961052541604,1.0051076930512146,0.84765625
griewank_6d,120,H-LVGP,28,0.10060748848629825,1.4455592615431205,1.0284253323373334,0.86669921875
griewank_6d,120,H-LVGP,29,0.2010958193204634,3.5941528611808056,1.3710491063771388,0.914794921875
griewank_6d,120,H-LVGP,30,0.10422558367227316,1.3714523502816878,1.1416213416041496,0.83935546875
griewank_6d,160,Separate GPs,1,0.05469812628030222,0.8346956928875016,0.6526552618258814,0.844970703125
griewank_6d,160,Separate GPs,2,0.058207564863684585,0.8741453289750486,0.6789403679721088,0.828125
griewank_6d,160,Separate GPs,3,0.0558279884124988,0.8199015620509825,0.642121401911796,0.841064453125
griewank_6d,160,Separate GPs,4,0.05751884955996984,0.8702662993524116,0.7004746319308943,0.82666015625
griewank_6d,160,Separate GPs,5,0.05315140469235633,0.7925673433678914,0.6285185048028966,0.84912109375
griewank_6d,160,Separate GPs,6,0.0561836201421555,0.8492135304273023,0.6552668963859536,0.849365234375
griewank_6d,160,Separate GPs,7,0.05711127754228406,0.8765844982438492,0.7486365699117189,0.80322265625
griewank_6d,160,Separate GPs,8,0.055858924997977184,0.8308966581594008,0.6351295594171684,0.846923828125
griewank_6d,160,Separate GPs,9,0.05763901781511701,0.8686752329563483,0.7088938234686442,0.83251953125
griewank_6d,160,Separate GPs,10,0.05540653438531706,0.8343063301357982,0.6393868605077172,0.856201171875
griewank_6d,160,Separate GPs,11,0.05485287305575954,0.8116295177259283,0.6440016199144062,0.853759765625
griewank_6d,160,Separate GPs,12,0.05461631141725116,0.8236283677565244,0.6557360335438734,0.8427734375
griewank_6d,160,Separate GPs,13,0.06014271555792297,0.9095398091948376,0.7612166646833352,0.812744140625
griewank_6d,160,Separate GPs,14,0.05816561287247474,0.8708237923523494,0.7362987560459708,0.8115234375
griewank_6d,160,Separate GPs,15,0.0545946058761926,0.8173543344873797,0.6614702416005871,0.83935546875
griewank_6d,160,Separate GPs,16,0.056572719609413964,0.8896958871039756,0.6890612861150672,0.84912109375
griewank_6d,160,Separate GPs,17,0.05318623543493145,0.7876918452093102,0.625090764053508,0.853515625
griewank_6d,160,Separate GPs,18,0.053268722713162256,0.8131745950035352,0.6442134486430158,0.844970703125
griewank_6d,160,Separate GPs,19,0.05736342915025475,0.8887185303228199,0.7661862514724092,0.801513671875
griewank_6d,160,Separate GPs,20,0.060419969396772584,0.9307512265684057,0.7459671278311095,0.818115234375
griewank_6d,160,Separate GPs,21,0.05721988487143732,0.8635943963165729,0.7465342319706827,0.795654296875
griewank_6d,160,Separate GPs,22,0.056866822234162055,0.8516899939241036,0.66222623334782,0.843017578125
griewank_6d,160,Separate GPs,23,0.06014100304784256,0.9431053749939242,0.8179077913463728,0.8037109375
griewank_6d,160,Separate GPs,24,0.05452906714630786,0.8089970470400767,0.6358862971945608,0.848876953125
griewank_6d,160,Separate GPs,25,0.05578984143382586,0.8452520633825988,0.6728950899118411,0.841064453125
griewank_6d,160,Separate GPs,26,0.0547756714750849,0.818093537137167,0.6296091034020573,0.856689453125
griewank_6d,160,Separate GPs,27,0.05706223911671685,0.8924752470681163,0.7197849759430919,0.825439453125
griewank_6d,160,Separate GPs,28,0.052530717204882824,0.7971030629160981,0.6171481446784923,0.8564453125
griewank_6d,160,Separate GPs,29,0.057090229996722655,0.8892560637014543,0.7144379375298844,0.843505859375
griewank_6d,160,Separate GPs,30,0.055798366414492415,0.824035845324262,0.6444275567597985,0.84814453125
griewank_6d,160,Categorical GP,1,0.04662664804171651,0.6850219326325743,0.5736213153157192,0.890380859375
griewank_6d,160,Categorical GP,2,0.045954427097066,0.6676218658815893,0.578978680158394,0.8935546875
griewank_6d,160,Categorical GP,3,0.04581876478340555,0.6676526060040573,0.5704449108895628,0.890625
griewank_6d,160,Categorical GP,4,0.0455681981109724,0.6688182129279365,0.5853375773194646,0.8955078125
griewank_6d,160,Categorical GP,5,0.045310100449723785,0.6630354775944154,0.586917455823625,0.893310546875
griewank_6d,160,Categorical GP,6,0.04781968748915687,0.7058610124255713,0.5791766226929362,0.891845703125
griewank_6d,160,Categorical GP,7,0.045608344470255746,0.6763820828072128,0.576396783096009,0.89892578125
griewank_6d,160,Categorical GP,8,0.04624335331469142,0.6798090094117418,0.5711178753745798,0.89990234375
griewank_6d,160,Categorical GP,9,0.04953888986438533,0.7691973387669282,0.6407864355258799,0.87060546875
griewank_6d,160,Categorical GP,10,0.04600678765478577,0.6781982118391316,0.5888909252162345,0.88818359375
griewank_6d,160,Categorical GP,11,0.05103338974803826,0.7870026016727216,0.6245084583573473,0.874267578125
griewank_6d,160,Categorical GP,12,0.046052662980356804,0.6839427680983012,0.5985496404398994,0.8896484375
griewank_6d,160,Categorical GP,13,0.047147779164110344,0.6863705773188895,0.6029852798468979,0.88623046875
griewank_6d,160,Categorical GP,14,0.04898650369234466,0.7580292924209284,0.6066871745799863,0.875732421875
griewank_6d,160,Categorical GP,15,0.04652125279353454,0.6799553826952254,0.6130026925422492,0.8759765625
griewank_6d,160,Categorical GP,16,0.04586850981783445,0.6795436535109085,0.5637963984569616,0.908935546875
griewank_6d,160,Categorical GP,17,0.046632954828067674,0.6790345373832892,0.5968712801213449,0.89013671875
griewank_6d,160,Categorical GP,18,0.04480105688100654,0.6688813427052442,0.606338653516732,0.878662109375
griewank_6d,160,Categorical GP,19,0.04798326426930164,0.7089852618728519,0.6151882638172544,0.875244140625
griewank_6d,160,Categorical GP,20,0.047438707748294645,0.7048996510242226,0.6118667790962719,0.885009765625
griewank_6d,160,Categorical GP,21,0.04640577617076219,0.6794286276288046,0.5743905590480592,0.889404296875
griewank_6d,160,Categorical GP,22,0.04717689965383139,0.6965690564941512,0.5869330525826207,0.892822265625
griewank_6d,160,Categorical GP,23,0.04595116920391079,0.679900035205343,0.6132259066489796,0.882080078125
griewank_6d,160,Categorical GP,24,0.05249249230426575,0.7990334269587207,0.6128782821337426,0.867431640625
griewank_6d,160,Categorical GP,25,0.04631424525809569,0.6687587959716909,0.6031610040813414,0.888916015625
griewank_6d,160,Categorical GP,26,0.053347230035940746,0.8357006778356659,0.6343650819587529,0.87548828125
griewank_6d,160,Categorical GP,27,0.04594949829719751,0.681424832764497,0.577721833319992,0.898681640625
griewank_6d,160,Categorical GP,28,0.05511170945503021,0.8579114896508212,0.6651736792468381,0.868896484375
griewank_6d,160,Categorical GP,29,0.04484834412494452,0.6645525001551233,0.6137973895738914,0.876220703125
griewank_6d,160,Categorical GP,30,0.04612085653490963,0.6698271300180909,0.5696594943169364,0.90234375
griewank_6d,160,Standard LVGP,1,0.07005634313563128,0.9458893877973708,0.5781569683626472,0.900634765625
griewank_6d,160,Standard LVGP,2,0.07247312354938845,1.0567287854066134,1.4604653905172962,0.7060546875
griewank_6d,160,Standard LVGP,3,0.07511306401299285,0.9547429736589723,0.602599952447778,0.908203125
griewank_6d,160,Standard LVGP,4,0.09432258776992115,1.298624929904808,1.0869108422959366,0.791015625
griewank_6d,160,Standard LVGP,5,0.07060879050417765,0.9209126886220396,0.5929239940594655,0.8994140625
griewank_6d,160,Standard LVGP,6,0.07337480516804341,1.0786163288177588,1.4830847001796674,0.689697265625
griewank_6d,160,Standard LVGP,7,0.07258467178591918,1.0808490674559053,1.5045289064300016,0.68994140625
griewank_6d,160,Standard LVGP,8,0.07155963106674544,1.009605146124996,1.338062952820529,0.628173828125
griewank_6d,160,Standard LVGP,9,0.08140097848178833,1.1421314043783728,0.6793503324947291,0.880615234375
griewank_6d,160,Standard LVGP,10,0.07053141626905574,0.9953947927453813,0.7045126841149181,0.8525390625
griewank_6d,160,Standard LVGP,11,0.07475301762647861,1.0751093740880278,0.7521834583780643,0.85107421875
griewank_6d,160,Standard LVGP,12,0.06922822681582601,1.032309722364209,1.4818197296536442,0.689208984375
griewank_6d,160,Standard LVGP,13,0.09742280028235471,1.2756463065846488,1.1372940297889162,0.795166015625
griewank_6d,160,Standard LVGP,14,0.06859765442530986,0.9396651706730672,1.3295947859511081,0.626708984375
griewank_6d,160,Standard LVGP,15,0.06995623361961248,0.8857264548725627,0.5798721676702702,0.8974609375
griewank_6d,160,Standard LVGP,16,0.07098648384879484,1.0504887369255935,1.4326293118856634,0.715087890625
griewank_6d,160,Standard LVGP,17,0.0761439145642758,1.0677092210988453,0.6126225361572669,0.880859375
griewank_6d,160,Standard LVGP,18,0.0919707270484324,1.2369659652975074,0.9119085469104162,0.833251953125
griewank_6d,160,Standard LVGP,19,0.08165266050585729,1.1647617442946645,0.6807881476564083,0.878662109375
griewank_6d,160,Standard LVGP,20,0.07152456541788874,0.9853992614519612,0.5583611652501193,0.924560546875
griewank_6d,160,Standard LVGP,21,0.07654994156860342,1.1146609252848445,0.7453653724822635,0.8427734375
griewank_6d,160,Standard LVGP,22,0.07470270741377459,1.0656589994379972,0.7457913163605633,0.83349609375
griewank_6d,160,Standard LVGP,23,0.07913936845669162,1.1327915115779068,0.6481754728456103,0.9033203125
griewank_6d,160,Standard LVGP,24,0.07026031905170332,0.9389327287508968,0.5480432978896805,0.90869140625
griewank_6d,160,Standard LVGP,25,0.06600115529416024,0.8837184150115935,0.5153887474320544,0.92822265625
griewank_6d,160,Standard LVGP,26,0.06648513898721911,0.8948351956881535,0.519327318845896,0.9375
griewank_6d,160,Standard LVGP,27,0.06941728830088623,1.04103499893728,1.5283095658341053,0.68798828125
griewank_6d,160,Standard LVGP,28,0.07109298830143806,1.0499431864416893,1.427071829579445,0.7216796875
griewank_6d,160,Standard LVGP,29,0.07309253567600268,1.0588586431430718,0.6984481862428538,0.86572265625
griewank_6d,160,Standard LVGP,30,0.07110729941147256,1.058424998071197,1.5435596089256252,0.67236328125
griewank_6d,160,H-LVGP,1,0.10460464462361305,1.664093467218417,0.9120979006826528,0.920654296875
griewank_6d,160,H-LVGP,2,0.14518672635280508,2.1797243335640877,1.0954341301641988,0.94970703125
griewank_6d,160,H-LVGP,3,0.17130068134347565,2.935644677453885,1.1511569182019867,0.9375
griewank_6d,160,H-LVGP,4,0.16690909290830908,2.554185790135003,1.1674489390267233,0.9599609375
griewank_6d,160,H-LVGP,5,0.13436631504125518,2.01537561503826,0.9979703237974316,0.902587890625
griewank_6d,160,H-LVGP,6,0.16933592576676218,2.5188377666177004,1.0894413223829778,0.93212890625
griewank_6d,160,H-LVGP,7,0.1397829821955159,2.0103617852963174,1.120500582661419,0.953857421875
griewank_6d,160,H-LVGP,8,0.16895740731421088,2.5184416116076793,1.1580877958613611,0.962646484375
